web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount
"1572919255-9111","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/3372-Loreto-Dr-San-Ramon-CA-94583/18447829_zpid/","San Ramon, CA 94583","Pre-foreclosure / auction","3372 Loreto Dr,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","null","4","null","null","null","Single Family","1973","Forced air","No Data","Single Family","7,840 sqft","null","8","9","10","{""targetDiv"":""gpt-ad-bde14063-065a-4c20-b314-7238028a4d6c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94583"",""aamgnrc1"":""3372 Loreto Dr"",""mlat"":""37.750488"",""bd"":""4"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISq1e5zl3uvnvv1000000000.jpg"",""zusr"":""true"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18447829"",""yrblt"":""1970-1979"",""lot"":""2"",""listtp"":""buy_foreclosure"",""zguidh"":""4428172502386291897"",""premieragent"":""no"",""sqftrange"":""2000-2499"",""sqft"":""2139"",""posting_url"":"""",""mlong"":""-121.936003"",""state"":""CA"",""park"":""yes""}}","null","null","null","null"
"1572919468-9350","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/204-Forest-Creek-Ln-San-Ramon-CA-94583/18443221_zpid/","San Ramon, CA 94583","For sale","204 Forest Creek Ln,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","1,953","4","3","$921,311","$908,888","Townhouse","1995","Forced air","Central","Townhouse","2,700 sqft","$3,500/mo","8","9","10","{""targetDiv"":""gpt-ad-95d560a5-ec1d-48e4-883f-80a0a88dc9bd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""204 Forest Creek Ln"",""bd"":""4"",""fsbid"":""15050"",""city"":""San_Ramon"",""proptp"":""twn"",""pid"":""18443221"",""lot"":""1"",""zestibuck"":""900-999k"",""listtp"":""buy_agent"",""zguidh"":""-222793287733224310"",""sqftrange"":""1500-1999"",""price"":""908888"",""sqft"":""1953"",""posting_url"":"""",""mlong"":""-121.991633"",""state"":""CA"",""park"":""yes"",""prange"":""900-999k"",""zip"":""94583"",""mlat"":""37.77127"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrdr3w4qgjy811000000000.jpg"",""zusr"":""true"",""price_band"":""z900"",""yrblt"":""1990-1999"",""zestimate"":""921311"",""premieragent"":""no""}}","null","null","null","null"
"1572919037-8871","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/9529-Velvet-Leaf-Cir-San-Ramon-CA-94582/50919123_zpid/","San Ramon, CA 94582","Pre-foreclosure","9529 Velvet Leaf Cir,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","null","5","null","$1,729,167","$1,729,167","Miscellaneous","2002","No Data","No Data","Miscellaneous","null","null","8","8","10","{""targetDiv"":""gpt-ad-60de546b-5396-4fbf-9702-98d532414502"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94582"",""aamgnrc1"":""9529 Velvet Leaf Cir"",""mlat"":""37.767526"",""bd"":""5"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""San_Ramon"",""pid"":""50919123"",""price_band"":""z1m"",""yrblt"":""2000-2009"",""zestimate"":""1782647"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_foreclosure"",""zguidh"":""-665058020658795851"",""premieragent"":""no"",""sqftrange"":""3500-3999"",""price"":""1782647"",""sqft"":""3847"",""posting_url"":"""",""mlong"":""-121.933655"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m""}}","null","null","null","null"
"1572919753-9677","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/2819-Cathedral-Rock-Way-Dublin-CA-94568/2082191269_zpid/","Dublin, CA 94568","For sale","2819 Cathedral Rock Way,","","","","","","","","","3,527","5","5","$1,600,006","$1,599,995","Single Family","No Data","Forced air","Central","Single Family","4,634 sqft","null","8","8","10","{""targetDiv"":""gpt-ad-5da7f003-45e9-4aa8-b38f-9e09b24f4790"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2819 Cathedral Rock Way"",""bd"":""5"",""fsbid"":""14106"",""city"":""Dublin"",""proptp"":""sfh"",""pid"":""2082191269"",""lot"":""1"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-7587803473162060835"",""sqftrange"":""3500-3999"",""price"":""1599995"",""sqft"":""3527"",""posting_url"":"""",""mlong"":""-121.914551"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94568"",""mlat"":""37.763206"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrhmu8yan1fx81000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""zestimate"":""1600006"",""premieragent"":""no""}}","null","null","null","null"
"1572919648-9561","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/2638-Meadow-Glen-Dr-San-Ramon-CA-94583/18441203_zpid/","San Ramon, CA 94583","For sale","2638 Meadow Glen Dr,","","","","","","","","","1,354","3","2","$678,102","$699,000","Townhouse","1973","Forced air","Central","Townhouse","2,905 sqft","$2,950/mo","8","9","10","{""targetDiv"":""gpt-ad-494ac740-e2fa-4fb4-beb1-3de40ac56923"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2638 Meadow Glen Dr"",""bd"":""3"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""twn"",""pid"":""18441203"",""lot"":""1"",""zestibuck"":""700-799k"",""listtp"":""buy_foreclosure"",""zguidh"":""-6581170913766283102"",""sqftrange"":""1000-1499"",""price"":""699000"",""sqft"":""1354"",""posting_url"":"""",""mlong"":""-121.978161"",""state"":""CA"",""prange"":""600-699k"",""zip"":""94583"",""mlat"":""37.770937"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvsh93y9wrsm31000000000.jpg"",""zusr"":""true"",""price_band"":""z700"",""yrblt"":""1970-1979"",""zestimate"":""700400"",""premieragent"":""no""}}","null","null","null","null"
"1572918898-8736","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/441-Barranca-Ct-San-Ramon-CA-94583/18441338_zpid/","San Ramon, CA 94583","Pre-foreclosure / auction","441 Barranca Ct,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","null","4","null","$1,369,534","$1,369,534","Miscellaneous","1976","Other","Central","Miscellaneous","null","null","8","9","10","{""targetDiv"":""gpt-ad-9e4a117a-f5ed-4267-94ee-af47981c19d8"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94583"",""aamgnrc1"":""441 Barranca Ct"",""mlat"":""37.765967"",""bd"":""4"",""z_listing_image_url"":"""",""zusr"":""true"",""city"":""San_Ramon"",""pid"":""18441338"",""price_band"":""z1m"",""yrblt"":""1970-1979"",""zestimate"":""1411891"",""lot"":""3"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""3449905446461147943"",""premieragent"":""no"",""sqftrange"":""2500-2999"",""price"":""1411891"",""sqft"":""2655"",""posting_url"":"""",""mlong"":""-121.986126"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m""}}","null","null","null","null"
"1572918994-8824","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/258-Dexter-Pl-San-Ramon-CA-94583/18446989_zpid/","San Ramon, CA 94583","Pre-foreclosure / auction","258 Dexter Pl,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","null","4","null","$1,045,462","$1,045,462","Single Family","1968","Forced air","Central","Single Family","9,900 sqft","null","9","9","10","{""targetDiv"":""gpt-ad-66fe99b4-2106-485c-a570-d035cfa1b5e8"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""258 Dexter Pl"",""bd"":""4"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18446989"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_foreclosure"",""zguidh"":""-8935888837772692291"",""sqftrange"":""2000-2499"",""price"":""1077796"",""sqft"":""2053"",""posting_url"":"""",""mlong"":""-121.950771"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94583"",""mlat"":""37.747297"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1960-1969"",""zestimate"":""1077796"",""premieragent"":""no""}}","null","null","null","null"
"1572919290-9148","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/4061-W-Lakeshore-Dr-San-Ramon-CA-94582/18455413_zpid/","San Ramon, CA 94582","For sale","4061 W Lakeshore Dr,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","1,721","2","3","$848,890","$848,888","Townhouse","1990","Forced air","Central","Townhouse","2,861 sqft","$3,500/mo","10","9","10","{""targetDiv"":""gpt-ad-4370af34-6404-47f9-a406-d127f3417f34"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4061 W Lakeshore Dr"",""bd"":""2"",""fsbid"":""15050"",""city"":""San_Ramon"",""proptp"":""twn"",""pid"":""18455413"",""lot"":""1"",""zestibuck"":""800-899k"",""listtp"":""buy_agent"",""zguidh"":""-7880342575818832545"",""sqftrange"":""1500-1999"",""price"":""848888"",""sqft"":""1721"",""posting_url"":""http://www.michaelswift.com"",""mlong"":""-121.94693"",""state"":""CA"",""park"":""yes"",""prange"":""800-899k"",""zip"":""94582"",""mlat"":""37.785424"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3bdog5qpzeml0000000000.jpg"",""zusr"":""true"",""price_band"":""z800"",""yrblt"":""1990-1999"",""zestimate"":""848890"",""premieragent"":""no""}}","null","null","null","null"
"1572919396-9274","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/176-Copper-Ridge-Rd-San-Ramon-CA-94582/68042662_zpid/","San Ramon, CA 94582","For sale","176 Copper Ridge Rd,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","1,079","2","2","$599,002","$599,000","Condo","1988","Forced air","Central","Condo","$484/month","null","8","9","10","{""targetDiv"":""gpt-ad-8a07ed25-26cc-4249-8ee6-32e907fbf3bd"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""176 Copper Ridge Rd"",""bd"":""2"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""cnd"",""pid"":""68042662"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""6757986904403500648"",""sqftrange"":""1000-1499"",""price"":""599000"",""sqft"":""1079"",""posting_url"":""http://www.christinalinezo.com"",""mlong"":""-121.947345"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94582"",""mlat"":""37.769512"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsm4lfuu3e3v0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1980-1989"",""zestimate"":""599002"",""premieragent"":""no""}}","null","null","null","null"
"1572919380-9254","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/1090-Canyon-Green-Dr-San-Ramon-CA-94582/18450224_zpid/","San Ramon, CA 94582","For sale","1090 Canyon Green Dr,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","2,871","4","3","$1,482,680","$1,495,000","Single Family","1986","Other","Central","Single Family","8,276 sqft","null","8","9","10","{""targetDiv"":""gpt-ad-52dd9ec7-5f9e-4311-934a-8c253d0ed6df"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1090 Canyon Green Dr"",""bd"":""4"",""fsbid"":""13599"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18450224"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""6978313676804899007"",""sqftrange"":""2500-2999"",""price"":""1495000"",""sqft"":""2871"",""posting_url"":""https://www.bhhs.com/drysdaleproperties-ca326/ca/1090-canyon-green-drive-san-ramon-94582/pid-2188058476?lead=MemberKey%3D1027032%26LeadBrand%3D11413101711000010000"",""mlong"":""-121.938637"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.759702"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISb5m5ecknc34g1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1980-1989"",""zestimate"":""1482680"",""premieragent"":""no""}}","null","null","null","null"
"1572919695-9620","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/740-Roseum-Ct-San-Ramon-CA-94583/301028565_zpid/","San Ramon, CA 94583","New construction","740 Roseum Ct,","","","","","","","","","3,091","4","5","$1,392,098","$1,423,995","Single Family","2019","Forced air","Central","Single Family","4,138 sqft","null","8","9","10","{""targetDiv"":""gpt-ad-39994c7f-2fe0-4138-b82e-214482100d22"",""slot"":""zillow/property_details/buy_new_home/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""740 Roseum Ct"",""bd"":""4"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""301028565"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_new_home"",""zguidh"":""-3405264632021755707"",""sqftrange"":""3000-3499"",""price"":""1423995"",""sqft"":""3091"",""posting_url"":"""",""mlong"":""-121.990183"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94583"",""mlat"":""37.766549"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrp8h31fhwg000000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1392098"",""premieragent"":""no""}}","null","null","null","null"
"1572918878-8718","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/community/lexington-at-gale-ranch/2086786767_zpid/","San Ramon, CA 94582","New construction","Lot #0038, Lexington at Gale Ranch,","","","","","4","https://www.zillow.com/san-ramon-ca/4_p/","","","3,325","4","4.5","None","$1,390,995","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-44f8466c-4c1e-4907-91b1-93ba9db3e72e"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":"" Y3BUHL"",""aamgnrc1"":""616 Thyme Way"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2086786775"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3000-3499"",""price"":""1390995"",""sqft"":""3325"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Lexington-at-Gale-Ranch/Camden-Elite"",""state"":""CA"",""mlong"":""-121.918759"",""cnty"":""Contra_Costa"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.758144"",""plid"":""17376116"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISesix82dan15e1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1345634"",""premieragent"":""no"",""builderChatId"":""830-808787"",""dma"":""37""}}","null","null","null","null"
"1572919706-9632","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/52-Foster-Dr-San-Ramon-CA-94583/54627784_zpid/","San Ramon, CA 94583","For sale","52 Foster Dr,","","","","","","","","","3,176","5","3","$1,478,159","$1,488,888","Single Family","1998","Forced air","Central","Single Family","7,540 sqft","$5,180/mo","9","9","10","{""targetDiv"":""gpt-ad-a1e2d95c-0555-4ecf-bc18-262d3d8de606"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""52 Foster Dr"",""bd"":""5"",""fsbid"":""13698"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""54627784"",""lot"":""2"",""zestibuck"":""1-1_499m"",""listtp"":""buy_agent"",""zguidh"":""6555701394725182272"",""sqftrange"":""3000-3499"",""price"":""1488888"",""sqft"":""3176"",""posting_url"":""http://VictorRouhani.com"",""mlong"":""-121.946056"",""state"":""CA"",""park"":""yes"",""prange"":""1-1_499m"",""zip"":""94583"",""mlat"":""37.726509"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISj3ifce74au6n1000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1478159"",""premieragent"":""no""}}","null","null","null","null"
"1572919479-9363","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/603-Rosincress-Ct-San-Ramon-CA-94582/18462222_zpid/","San Ramon, CA 94582","For sale","603 Rosincress Ct,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","4,100","5","5","$1,854,462","$1,889,000","Single Family","1999","Forced air","Central","Single Family","0.3 acres","null","8","8","10","{""targetDiv"":""gpt-ad-ca096ce9-15fc-41d9-9fc6-2b37d46e9f1a"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""603 Rosincress Ct"",""bd"":""5"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""18462222"",""lot"":""3"",""zestibuck"":""1_5-1_999m"",""listtp"":""buy_agent"",""zguidh"":""-6608139389208074156"",""sqftrange"":""4000-4499"",""price"":""1889000"",""sqft"":""4100"",""posting_url"":""http://serafinobianchi.com"",""mlong"":""-121.941523"",""state"":""CA"",""park"":""yes"",""prange"":""1_5-1_999m"",""zip"":""94582"",""mlat"":""37.778318"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfsih8no35sx70000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""1990-1999"",""zestimate"":""1854462"",""premieragent"":""no""}}","null","null","null","null"
"1572919347-9217","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/54-Woodshore-Ct-San-Ramon-CA-94582/2085259251_zpid/","San Ramon, CA 94582","New construction","54 Woodshore Ct,","2","https://www.zillow.com/san-ramon-ca/2_p/","","","","","","","2,936","4","4","$1,429,641","$1,429,640","Single Family","2019","No Data","No Data","Single Family","No Data","null","8","8","10","{""targetDiv"":""gpt-ad-01aadddc-b44f-4bc1-8ad6-36f45c2a792a"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""54 Woodshore Ct"",""bd"":""4"",""fsbid"":""830"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""2085259251"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""1429640"",""sqft"":""2936"",""posting_url"":""https://www.tollbrothers.com/luxury-homes-for-sale/California/Serena-at-Gale-Ranch/QDH/249031"",""state"":""CA"",""mlong"":""-121.918184"",""cnty"":""Sonoma"",""prange"":""1-1_499m"",""zip"":""94582"",""mlat"":""37.755803"",""plid"":""2117750"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrkhy6gdyafk0000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1429641"",""premieragent"":""no"",""builderChatId"":""830-808772"",""dma"":""37""}}","null","null","null","null"
"1572919095-8940","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/204-Stone-Pine-Ln-San-Ramon-CA-94583/18440264_zpid/","San Ramon, CA 94583","For sale","204 Stone Pine Ln,","","","3","https://www.zillow.com/san-ramon-ca/3_p/","","","","","988","2","2","$535,253","$540,000","Condo","1993","Forced air","Central","Condo","$306/month","null","null","null","null","{""targetDiv"":""gpt-ad-b6e5439c-6d5e-44ba-8f64-07e80e09a5b5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""204 Stone Pine Ln"",""bd"":""2"",""fsbid"":""14106"",""city"":""San_Ramon"",""proptp"":""cnd"",""pid"":""18440264"",""zestibuck"":""500-599k"",""listtp"":""buy_agent"",""zguidh"":""3468145275287141443"",""sqftrange"":""500-999"",""price"":""540000"",""sqft"":""988"",""posting_url"":"""",""mlong"":""-121.983641"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94583"",""mlat"":""37.778356"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISne5gew3sx9t61000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""535253"",""premieragent"":""no""}}","null","null","null","null"
"1572919689-9613","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/450-Bollinger-Canyon-Ln-APT-192-San-Ramon-CA-94582/68042895_zpid/","San Ramon, CA 94582","For sale","450 Bollinger Canyon Ln APT 192,","","","","","","","","","657","1","1","null","$399,990","Condo","1989","Forced air","Central","Condo","$350/month","$2,100/mo","8","8","10","{""targetDiv"":""gpt-ad-ad51216b-dae2-4d3b-bbcc-5e7c7cdb9ebb"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc2"":""Apt 192"",""aamgnrc1"":""450 Bollinger Canyon Ln"",""bd"":""1"",""fsbid"":""4383"",""city"":""San_Ramon"",""proptp"":""cnd"",""pid"":""68042895"",""lot"":""1"",""zestibuck"":""350-399k"",""listtp"":""buy_agent"",""zguidh"":""-7485904299424130460"",""sqftrange"":""500-999"",""price"":""399990"",""sqft"":""657"",""posting_url"":""https://www.coldwellbankerhomes.com/ca/san-ramon/450-bollinger-canyon-ln-192/pid_33434052/?utm_campaign=OLDP-Zillow&utm_source=zillow&utm_medium=oldp&utm_content=listing"",""mlong"":""-121.943543"",""state"":""CA"",""prange"":""350-399k"",""zip"":""94582"",""mlat"":""37.772482"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISrhadz5h902zb0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1980-1989"",""zestimate"":""396162"",""premieragent"":""no""}}","null","null","null","null"
"1572919484-9371","https://www.zillow.com/homes/san-ramon-CA_rb/","","https://www.zillow.com/homedetails/758-Via-Palermo-San-Ramon-CA-94583/249604465_zpid/","San Ramon, CA 94583","New construction","758 Via Palermo,","","","","","","","","","3,518","4","3","$1,489,199","$1,525,970","Single Family","2019","No Data","No Data","Single Family","5,439 sqft","null","8","9","10","{""targetDiv"":""gpt-ad-4423cf07-84e9-4799-a1f2-a128c9b73d93"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""758 Via Palermo"",""bd"":""4"",""fsbid"":""11527"",""city"":""San_Ramon"",""proptp"":""sfh"",""pid"":""249604465"",""lot"":""1"",""zestibuck"":""1-1_499m"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""3500-3999"",""price"":""1525970"",""sqft"":""3518"",""posting_url"":""http://www.lennar.com/new-homes/california/san-francisco-bay-area/san-ramon/the-preserve/highlands?utm_source=zillowtrulia&utm_medium=listing&utm_campaign=bahlen_listing_zillowtrulia_the-preserve-highlands"",""state"":""CA"",""mlong"":""-121.983506"",""cnty"":""Sonoma"",""prange"":""1_5-1_999m"",""zip"":""94583"",""mlat"":""37.777274"",""plid"":""11320526"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS3fk49t43q6h30000000000.jpg"",""zusr"":""true"",""price_band"":""z1m"",""yrblt"":""2010-2019"",""zestimate"":""1489199"",""premieragent"":""no"",""builderChatId"":""11527-814437"",""dma"":""37""}}","null","null","null","null"
