web-scraper-order,web-scraper-start-url,house_link,house_link-href,state_city_zip,status,address,page2,page2-href,page3,page3-href,page4,page4-href,page5,page5-href,area_sqft,bedroom,bathroom,zestimate,asking_price,type,year_built,heating,cooling,parking,lot,rent_zestimate,elementrary_rating,middle_school_rating,high_school_rating,kitchen_feature,construction_material,roof,utility,annual_tax_amount,next_page6,next_page6-href,next_page7,next_page7-href,next_page8,next_page8-href
"1572903846-3536","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2901-Bluebonnet-Ct-Antioch-CA-94531/18296994_zpid/","Antioch, CA 94531","Coming soon: Nov 30.","2901 Bluebonnet Ct,","","","","","","","","","1,907","4","2","$498,274","$515,000","Multi Family","1985","Forced air","Central, Other","Multi Family","$270","null","2","1","5","{""targetDiv"":""gpt-ad-1e374a75-220b-4eeb-996b-30b3bbb8bce2"",""slot"":""zillow/property_details/buy_comingsoon/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2901 Bluebonnet Ct"",""bd"":""4"",""city"":""Antioch"",""proptp"":""mfh"",""pid"":""18296994"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_comingsoon"",""zguidh"":""5037172418422989506"",""sqftrange"":""1500-1999"",""price"":""515000"",""sqft"":""1907"",""posting_url"":"""",""mlong"":""-121.771133"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.990449"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvkjl394x5hf50000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1980-1989"",""zestimate"":""498274"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902664-2761","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4540-Parkside-St-Antioch-CA-94531/95414330_zpid/","Antioch, CA 94531","New construction","4540 Parkside St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,308","4","3","$635,113","$635,098","Single Family","2019","No Data","No Data","Single Family","8,709 sqft","null","2","1","5","{""targetDiv"":""gpt-ad-7bc181c2-b308-42c3-a57a-95c18e7c9d52"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4540 Parkside St"",""bd"":""4"",""fsbid"":""13050"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""95414330"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2000-2499"",""price"":""635098"",""sqft"":""2308"",""posting_url"":""https://www.khov.com/find-new-homes/california/antioch/94531/k-hovnanian-homes/riverview-at-monterra?ref=ZLO"",""state"":""CA"",""mlong"":""-121.757188"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.985903"",""plid"":""10836865"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkwamxc8q33w1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""2010-2019"",""zestimate"":""635113"",""premieragent"":""no"",""builderChatId"":""13050-813712"",""dma"":""37""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572902761-2812","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1200-Mission-Dr-Antioch-CA-94509/18318808_zpid/","Antioch, CA 94509","Pre-foreclosure / auction","1200 Mission Dr,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","3","null","$403,749","$403,749","Single Family","1968","Other","Central","Single Family","9,380 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-7f79bee2-416e-4f3c-8acc-888a2408612c"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1200 Mission Dr"",""bd"":""3"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18318808"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_foreclosure"",""zguidh"":""-2598722563849973014"",""sqftrange"":""1000-1499"",""price"":""416237"",""sqft"":""1298"",""posting_url"":"""",""mlong"":""-121.825832"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94509"",""mlat"":""37.994023"",""z_listing_image_url"":"""",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1960-1969"",""zestimate"":""416237"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","NEXT","https://www.zillow.com/antioch-ca/7_p/","",""
"1572903175-3004","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1313-Shaddick-Dr-Antioch-CA-94509/18310513_zpid/","Antioch, CA 94509","Pre-foreclosure","1313 Shaddick Dr,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","1,006","2","2","$321,625","$321,625","Single Family","1984","Forced air","Central","Single Family","3,105 sqft","null","2","3","3","{""targetDiv"":""gpt-ad-ed84af04-ab4b-45e3-8319-a16750c8d205"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1313 Shaddick Dr"",""bd"":""2"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18310513"",""lot"":""1"",""zestibuck"":""300-349k"",""listtp"":""buy_foreclosure"",""zguidh"":""8469636529238914771"",""sqftrange"":""1000-1499"",""price"":""300000"",""sqft"":""1006"",""posting_url"":"""",""mlong"":""-121.788639"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94509"",""mlat"":""37.994745"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISushhhidoe8jp0000000000.jpg"",""zusr"":""true"",""price_band"":""z300"",""yrblt"":""1980-1989"",""zestimate"":""331573"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903873-3555","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/24-Hillside-Rd-Antioch-CA-94509/18311314_zpid/","Antioch, CA 94509","For sale","24 Hillside Rd,","","","","","","","","","1,485","4","2","$410,085","$325,000","Single Family","1956","Forced air","Central","Single Family","6,651 sqft","$2,400/mo","2","3","3","{""targetDiv"":""gpt-ad-833333f4-e4ef-4774-8edc-fa0bbc54d069"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""24 Hillside Rd"",""bd"":""4"",""fsbid"":""16701"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18311314"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""zguidh"":""5173698324837577864"",""sqftrange"":""1000-1499"",""price"":""325000"",""oh"":""yes"",""sqft"":""1485"",""posting_url"":"""",""mlong"":""-121.806634"",""state"":""CA"",""park"":""yes"",""prange"":""300-349k"",""zip"":""94509"",""mlat"":""37.992845"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzfm3l50ixljk1000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1940-1959"",""zestimate"":""410085"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903084-2945","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/3760-Pintail-Dr-Antioch-CA-94509/68032413_zpid/","Antioch, CA 94509","Pre-foreclosure","3760 Pintail Dr,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,321","4","2","$522,974","$522,974","Single Family","2005","No Data","Central","Single Family","0.32 acres","null","1","1","3","{""targetDiv"":""gpt-ad-fe725453-3c61-4d72-96fb-46d4b7f2d70d"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3760 Pintail Dr"",""bd"":""4"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""68032413"",""lot"":""3"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-1026191034651224792"",""sqftrange"":""2000-2499"",""price"":""540000"",""sqft"":""2321"",""posting_url"":"""",""mlong"":""-121.849426"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94509"",""mlat"":""37.981843"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISm2g04qk11oo91000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2000-2009"",""zestimate"":""539149"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572903011-2915","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/4539-Parkside-St-Antioch-CA-94531/95400749_zpid/","Antioch, CA 94531","New construction","4539 Parkside St,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,567","5","4","$663,499","$663,494","Single Family","2019","No Data","No Data","Single Family","7,000 sqft","null","2","1","5","{""targetDiv"":""gpt-ad-332a8731-3625-4ce8-99b0-46aba074a76a"",""slot"":""zillow/property_details/buy_builder_community/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""4539 Parkside St"",""bd"":""5"",""fsbid"":""13050"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""95400749"",""lot"":""2"",""zestibuck"":""600-699k"",""listtp"":""buy_builder_community"",""zguidh"":""1805368842246238228"",""sqftrange"":""2500-2999"",""price"":""663494"",""sqft"":""2567"",""posting_url"":""https://www.khov.com/find-new-homes/california/antioch/94531/k-hovnanian-homes/riverview-at-monterra?ref=ZLO"",""state"":""CA"",""mlong"":""-121.756594"",""cnty"":""Contra_Costa"",""prange"":""600-699k"",""zip"":""94531"",""mlat"":""37.985952"",""plid"":""10836865"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfkkl202b693w1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""hood"":""Hilltop_District"",""yrblt"":""2010-2019"",""zestimate"":""663499"",""premieragent"":""no"",""builderChatId"":""13050-813712"",""dma"":""37""}}","null","null","null","null","","","","","",""
"1572903075-2942","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/132-Merrill-Dr-Antioch-CA-94509/18304941_zpid/","Antioch, CA 94509","Foreclosed","132 Merrill Dr,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","0.45 acres","null","null","null","null","null","null","null","null","null","null","2","1","3","{""targetDiv"":""gpt-ad-fa42ebbd-c079-45b7-8614-5c2de10e85b0"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94509"",""aamgnrc1"":""132 Merrill Dr"",""mlat"":""38.011817"",""bd"":""3"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjv72xu7qx7f70000000000.jpg"",""zusr"":""true"",""city"":""Antioch"",""proptp"":""lot"",""pid"":""18304941"",""yrblt"":""1980-1989"",""lot"":""3"",""listtp"":""buy_foreclosure"",""zguidh"":""3603337885879657658"",""premieragent"":""no"",""sqftrange"":""1500-1999"",""sqft"":""1995"",""posting_url"":"""",""mlong"":""-121.802882"",""state"":""CA""}}","null","null","null","null","","","","","",""
"1572903197-3028","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2968-Aldrich-Ct-Antioch-CA-94509/95431484_zpid/","Antioch, CA 94509","Auction","2968 Aldrich Ct,","","","","","4","https://www.zillow.com/antioch-ca/4_p/","","","null","4","null","null","$547,926","Single Family","2016","No Data","No Data","Single Family","7,840 sqft","null","5","3","5","{""targetDiv"":""gpt-ad-3d5197d2-2c2c-4cb8-991f-5b50dab6c5b3"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""2968 Aldrich Ct"",""bd"":""4"",""fsbid"":""16886"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""95431484"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""-3546877752388443397"",""sqftrange"":""2000-2499"",""price"":""547926"",""sqft"":""2148"",""posting_url"":""http://www.auction.com/details/2968-aldrich-ct-antioch-ca-94509-2847377-e_13807/?utm_source=zillow&utm_medium=feed&utm_campaign=trustee&utm_name=partner"",""mlong"":""-121.758637"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94509"",""mlat"":""38.003464"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISvc1yetyps1r11000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""2010-2019"",""zestimate"":""563999"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902936-2885","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/5102-Springcrest-Ct-Antioch-CA-94531/18302225_zpid/","Antioch, CA 94531","Pre-foreclosure","5102 Springcrest Ct,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","2,501","4","3","$518,322","$518,322","Single Family","1998","Forced air","Central","Single Family","7,562 sqft","null","3","3","5","{""targetDiv"":""gpt-ad-792eb0bf-b499-4925-8d9a-d225fd39f727"",""slot"":""zillow/property_details/buy_foreclosure/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""5102 Springcrest Ct"",""bd"":""4"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18302225"",""lot"":""2"",""zestibuck"":""500-599k"",""listtp"":""buy_foreclosure"",""zguidh"":""8880872223218573986"",""sqftrange"":""2500-2999"",""price"":""534353"",""sqft"":""2501"",""posting_url"":"""",""mlong"":""-121.798116"",""state"":""CA"",""park"":""yes"",""prange"":""500-599k"",""zip"":""94531"",""mlat"":""37.962179"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS2b9hkogzg2tl0000000000.jpg"",""zusr"":""true"",""price_band"":""z500"",""yrblt"":""1990-1999"",""zestimate"":""534353"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","","","",""
"1572903724-3441","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/912-Minaker-Dr-Antioch-CA-94509/18305197_zpid/","Antioch, CA 94509","For sale","912 Minaker Dr,","","","","","","","","","null","4","null","$635,000","$635,000","Multi Family","1970","Other","Other","Multi Family","$284","null","2","1","3","{""targetDiv"":""gpt-ad-013c6ec9-42fc-4757-a990-c776c568304b"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""912 Minaker Dr"",""bd"":""4"",""fsbid"":""15263"",""city"":""Antioch"",""proptp"":""mfh"",""pid"":""18305197"",""lot"":""1"",""zestibuck"":""600-699k"",""listtp"":""buy_agent"",""zguidh"":""-685641965759386766"",""sqftrange"":""2000-2499"",""price"":""635000"",""sqft"":""2232"",""posting_url"":"""",""mlong"":""-121.79204"",""state"":""CA"",""prange"":""600-699k"",""zip"":""94509"",""mlat"":""38.011702"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISzjp8qwbr0zsw1000000000.jpg"",""zusr"":""true"",""price_band"":""z600"",""yrblt"":""1970-1979"",""zestimate"":""635000"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
"1572902796-2825","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/2709-Windsor-Dr-Antioch-CA-94509/95422060_zpid/","Antioch, CA 94509","Lot/land","2709 Windsor Dr,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","2.59 acres","null","None","$695,000","null","null","null","null","null","null","null","2","3","3","{""targetDiv"":""gpt-ad-35832444-cf39-4b2e-abea-cdb3ab2928b9"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""zip"":""94509"",""aamgnrc1"":""2709 Windsor Dr"",""mlat"":""37.996946"",""bd"":""2"",""fsbid"":""15912"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISjrwyrujfklu91000000000.jpg"",""zusr"":""true"",""city"":""Antioch"",""proptp"":""lot"",""pid"":""95422060"",""yrblt"":""1940-1959"",""lot"":""7"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-903387211148215688"",""premieragent"":""no"",""sqftrange"":""10000_and_up"",""price"":""695000"",""sqft"":""112820"",""posting_url"":""https://www.weichert.com/82565829/?GCID=C10566x187"",""mlong"":""-121.792931"",""state"":""CA"",""prange"":""600-699k""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","","","",""
"1572902859-2851","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/1708-Noia-Ave-Antioch-CA-94509/2106521714_zpid/","Antioch, CA 94509","For sale","1708 Noia Ave,","","","","","","","5","https://www.zillow.com/antioch-ca/5_p/","null","2","null","$414,966","$414,900","Single Family","1949","Electric, Gas, Other","Central","Single Family","9,000 sqft","$2,500/mo","2","1","3","{""targetDiv"":""gpt-ad-8c4015c2-c3c0-4b6c-a307-ea16a1f008de"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""1708 Noia Ave"",""bd"":""2"",""fsbid"":""16701"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""2106521714"",""lot"":""2"",""zestibuck"":""400-449k"",""listtp"":""buy_agent"",""stale"":""yes"",""zguidh"":""-2884351052480902915"",""sqftrange"":""1000-1499"",""price"":""414900"",""sqft"":""1400"",""posting_url"":"""",""mlong"":""-121.798347"",""state"":""CA"",""park"":""yes"",""prange"":""400-449k"",""zip"":""94509"",""mlat"":""38.005374"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/IS23ny8v3f5s771000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1940-1959"",""zestimate"":""414966"",""premieragent"":""no""}}","null","null","null","null","NEXT","https://www.zillow.com/antioch-ca/6_p/","","","",""
"1572903465-3240","https://www.zillow.com/homes/antioch-CA_rb/","","https://www.zillow.com/homedetails/3105-Brook-Ct-Antioch-CA-94509/18312262_zpid/","Antioch, CA 94509","For sale","3105 Brook Ct,","","","3","https://www.zillow.com/antioch-ca/3_p/","","","","","1,241","3","2","$460,049","$460,000","Single Family","1975","Forced air","Central","Single Family","6,198 sqft","$2,400/mo","3","3","3","{""targetDiv"":""gpt-ad-f6e7a24e-6520-412c-9b0d-c1e7bde5efc5"",""slot"":""zillow/property_details/buy_agent/rtt_main_p1"",""network"":""7449"",""sizes"":[""fluid""],""defer_ad"":true,""explicit_defer_ad"":false,""defer_target_frame"":false,""targets"":{""aamgnrc1"":""3105 Brook Ct"",""bd"":""3"",""fsbid"":""14106"",""city"":""Antioch"",""proptp"":""sfh"",""pid"":""18312262"",""lot"":""2"",""zestibuck"":""450-499k"",""listtp"":""buy_agent"",""zguidh"":""-8598786655182294519"",""sqftrange"":""1000-1499"",""price"":""460000"",""sqft"":""1241"",""posting_url"":""http://www.1percentlistings.net"",""mlong"":""-121.818189"",""state"":""CA"",""park"":""yes"",""prange"":""450-499k"",""zip"":""94509"",""mlat"":""37.986477"",""z_listing_image_url"":""https://photos.zillowstatic.com/p_d/ISfciqi7xdv5v70000000000.jpg"",""zusr"":""true"",""price_band"":""z400"",""yrblt"":""1970-1979"",""zestimate"":""460049"",""premieragent"":""no""}}","null","null","null","null","","","","","",""
